" Tag 1 "," Tag 2 " , Similarity
" "," " , 0.7824929949292512
"Revenge Trilogy","Revenge Trilogy" , 0.15300641626043004
"Dudley Moore","Dudley Moore" , 0.011863846367663751
"07.05.06","07.05.06" , 0.03425938042211646
"07.05.06","16.01.06" , 0.020979655259508078
"07.05.06","26.02.06" , 0.021519944413895153
"Romans","Romans" , 0.3249972290134971
"07.05.06","01.02.05" , 0.02283958694807764
"07.05.06","29.03.06" , 0.010759972206947577
" ","I have found the video posted into this page: http://www.tu.tv/videos/el-hombre-que-plantaba-arboles" , 0.27031007207210955
"thought-provoking","thought-provoking" , 4.242573043017586
"thought-provoking","Complex" , 0.22064839962350566
"Jack Palance","Jack Palance" , 0.07982865067890876
"bourgeois","bourgeois" , 0.012408395411347034
"Monte","Monte" , 0.05179473600294777
"Best Performance:  Faye dunaway as Evelyn Cross Mulwray","Best Performance:  Faye dunaway as Evelyn Cross Mulwray" , 0.04070234132305775
"Best Of the Brosnon Bonds","Best Of the Brosnon Bonds" , 0.21799047934530644
"classic war movie","classic war movie" , 0.06911080413399524
"cynicism","cynicism" , 0.01739862572747515
"meditative music","meditative music" , 0.04605170185988092
"tough guy","tough guy" , 0.05148541548862405
"French Revolution","French Revolution" , 0.12867094725149678
"POLITICAL","POLITICAL" , 0.128755032994728
"but kind of stressful to watch.","but kind of stressful to watch." , 0.18850409497251844
"sex comedy","sex comedy" , 0.04303988882779031
"sub titles","sub titles" , 0.5071497990519818
"the best of Walter Salles","the best of Walter Salles" , 0.013912890606626064
"boring as shit","boring as shit" , 0.128755032994728
"one of Miyazaki's finest","one of Miyazaki's finest" , 0.009567492166925897
"rewatchable","rewatchable" , 0.2037817201395672
"anti-war commentary","anti-war commentary" , 0.06422134261377903
"anti-war commentary","could have been better" , 0.008571065849385861
"Leelee Sobieski","Leelee Sobieski" , 0.027482173125134547
"Minnesota","Minnesota" , 0.5512480014749959
"hipster","hipster" , 0.34657359027997264
"nuclear bomb","nuclear bomb" , 0.6263770183409001
"Tumey's VHS","Tumey's VHS" , 6.825109996370286
"Spielberg","Spielberg" , 1.6823344361995491
"special police forces","special police forces" , 0.33285676595884867
"FAMU","FAMU" , 0.0283420421609184
"hello","hello" , 0.3662040962227032
"just a pleasure to see Paul playing pool again.","just a pleasure to see Paul playing pool again." , 0.16355433605311248
"special police forces","brazil" , 0.33285676595884867
"Roald Dahl","Roald Dahl" , 0.32311839037571705
"Roald Dahl","space" , 0.027954069778348557
"bullying","bullying" , 0.4063089394371888
"bullying","hormonal" , 0.0028697641826003644
"hormonal","hormonal" , 0.02129381675045001
"jdj","jdj" , 0.3218875824868201
"native people","native people" , 0.08390576540564626
"Spielberg","Music" , 0.07994511256220323
"Spielberg","Seen 2006" , 1.0129276308087583
"Every fans must see","Every fans must see" , 0.05043411651384427
"cycling","cycling" , 1.4233152468154013
"based on a short story","based on a short story" , 0.0369811363699635
"portraying impaired people as spawns of satan is dubious if not despicable","portraying impaired people as spawns of satan is dubious if not despicable" , 0.003793862506090197
"vVin Diesel","vVin Diesel" , 0.020609566420205873
"life reflection","life reflection" , 0.09057492845620263
"Cartoons","Cartoons" , 0.28092122033391226
"Charles Dickens","Charles Dickens" , 0.45167340854759863
"Charles Dickens","World War I" , 0.019415709585551062
"NR (PG)","NR (PG)" , 0.08692178110052434
"Capital Punishment","Capital Punishment" , 0.060472689736606015
"chase in airport cargo handling facility","chase in airport cargo handling facility" , 0.028696832075260456
"Nice drama","Nice drama" , 0.08529189189150999
"tolerance","tolerance" , 0.14148435428639347
"Hearst","Hearst" , 0.004817306569532737
"jmq","jmq" , 7.30512655988721
"I Don't Get It","I Don't Get It" , 0.23265216720022538
"Historical grit","Historical grit" , 0.11337324605540518
"screwball","screwball" , 3.0148590855055732
"terence hill","terence hill" , 0.10595477458989334
"social message","social message" , 1.1583420411917107
"Bondage","Bondage" , 0.0988826310154413
"social message","fable" , 0.09631782434607489
"Biblical","Biblical" , 1.6311048594578172
"poor sequel","poor sequel" , 0.6931471805599453
"volleyball","volleyball" , 0.020383880140610218
"Biblical","Jesus" , 0.34657359027997264
"car jump","car jump" , 0.19964951149838708
"Matthew Goode","Matthew Goode" , 0.01737709082083194
"fake suicide","fake suicide" , 0.2399898437828041
"AMMHorror","AMMHorror" , 0.2986265782046758
"Gigi","Gigi" , 0.06498254817749487
"face mask","face mask" , 0.04025513351327017
"fear of commitment","fear of commitment" , 0.017376099361373402
"lacked substance","lacked substance" , 0.09855650029009441
"Maureen Lipman","Maureen Lipman" , 0.020887493752817912
"Robert Ludlum","Robert Ludlum" , 3.2736752294387905
"visually appealing","visually appealing" , 2.667613497768585
"unintentional comedy","unintentional comedy" , 25.192584446261243
"visually appealing","shakespeare" , 0.3602264684823647
"Robert Ludlum","assassin" , 0.22236305999681275
"epic adventure","epic adventure" , 0.20731072416129354
"Documentary","Documentary" , 1.103816091413427
"topic:evangelism","topic:evangelism" , 0.01347598501771222
"plot:romance during porno shoot","plot:romance during porno shoot" , 0.01722667024821954
"unintentional comedy","MST3K" , 8.666299640642547
"muse","muse" , 0.031203371704209226
"movie theatre","movie theatre" , 0.021966960953261717
"butchery","butchery" , 0.032681319541747425
"movie within a movie","movie within a movie" , 0.024323671132184827
"forget the titans","forget the titans" , 0.12531140530851856
"Robert Ludlum","assassin-in-training (scene)" , 0.2986265782046758
"Robert Ludlum","espionage" , 0.2986265782046758
"Robert Ludlum","Jean Reno" , 0.1831020481113516
"space","space" , 33.2666905598025
"space","WWII" , 0.013800993940079796
"space","Firefly" , 0.19908438546978388
"Linus Torvalds","Linus Torvalds" , 0.11682218320846467
"space","Tom Hanks" , 0.3276959195249285
"japanesse horror","japanesse horror" , 0.12531140530851856
"space","aliens" , 0.19908438546978388
"space","SF" , 0.11611364930987841
"space","slasher" , 2.4246994985359254
"space","adventure" , 0.3678109698793973
"natural disaster","natural disaster" , 0.5595153545457554
"good sci-fi flick","good sci-fi flick" , 0.37161109496245043
"comedy independent must-see","comedy independent must-see" , 0.37285214323740434
"good sci-fi flick","Firefly" , 0.21576155433883565
"boys","boys" , 0.06222619128796768
"Tony Leung Chiu Wai","Tony Leung Chiu Wai" , 0.2656802513818748
"strong beginning","strong beginning" , 0.03950546718337945
"Hmmm","Hmmm" , 0.14978661367769955
"good sci-fi flick","action" , 0.21576155433883565
"topic:religion","topic:religion" , 0.0022570315913329254
"Not on DVD","Not on DVD" , 0.2986265782046758
"East Germany","East Germany" , 0.37028710357107886
"Kevin Cockner & Asstin Goocher Guarding Each Others Happy Holes","Kevin Cockner & Asstin Goocher Guarding Each Others Happy Holes" , 0.027615916169265717
"Carl Weathers","Carl Weathers" , 0.2517575998894166
"bogus  experts ","bogus  experts " , 0.1244825138681003
"Tippi Hedren","Tippi Hedren" , 0.17241493810577777
"Volcanoes","Volcanoes" , 0.24413606414846883
"Amazing Cinematography","Amazing Cinematography" , 5.298764239087633
"Amazing Cinematography","WWII" , 0.28391769057484867
"Movie about smug","Movie about smug" , 0.27031007207210955
"Connecticut","Connecticut" , 0.1606165595663599
"POWs","POWs" , 0.563755708640987
"Johann Wolfgang von Goethe","Johann Wolfgang von Goethe" , 0.027868406376969468
"asians","asians" , 0.020124248582747317
"Only good Nick Cage movie I've seen","Only good Nick Cage movie I've seen" , 0.07942490404307401
"Visual spectacle","Visual spectacle" , 0.18137126603866005
"cinematographer-director","cinematographer-director" , 0.16149289205930256
"BUILDING SELF-ESTEEM","BUILDING SELF-ESTEEM" , 0.014523887233597979
"BUILDING SELF-ESTEEM","KIDNAPPING" , 7.02553858785843E-4
"don't you love it when it's at least done pretty well?","don't you love it when it's at least done pretty well?" , 0.049569884686998356
"Gosh!","Gosh!" , 0.07824046010856292
"book club","book club" , 0.024149369184710924
"homeschooling","homeschooling" , 0.03200752003718666
"wacky scientist","wacky scientist" , 0.015840256142819604
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","scaring greatSoundtrack davidLynch angeloBadalamenti thriller" , 0.4248140503885356
"full of cliches","full of cliches" , 0.268653736072302
"prequel to:The Cat Returns","prequel to:The Cat Returns" , 0.020530663098023965
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","sad" , 0.08664339756999316
"KIDNAPPING","KIDNAPPING" , 0.008857373486691498
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","art house" , 0.25993019270997947
"spain","spain" , 0.44145457518327186
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","comedy" , 0.08664339756999316
"pirates (minor)","pirates (minor)" , 0.28089230654979647
"mule","mule" , 0.3450929774534991
"unfilmable original work","unfilmable original work" , 0.015840256142819604
"slave trade","slave trade" , 0.02967680723241407
"Neil Jordan","Neil Jordan" , 0.08300919935651878
"Neil Jordan","Irvin Kershner" , 0.01973751442809512
"Neil Jordan","crime" , 0.05878462435703541
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","romantic" , 0.08664339756999316
"scaring greatSoundtrack davidLynch angeloBadalamenti thriller","love this movie" , 0.25993019270997947
"Hugh Bonneville","Hugh Bonneville" , 0.020887493752817912
"MUTANTS","MUTANTS" , 0.010021089377499565
"MUTANTS","END OF THE WORLD" , 0.0026246716642328322
"Best fighting and stunts ever","Best fighting and stunts ever" , 0.05043411651384427
"Proust","Proust" , 0.02523634607030407
"outhouse","outhouse" , 0.03512598726047794
"svcd","svcd" , 1.1089052294721773
"Damon Dash","Damon Dash" , 0.04574495130179249
"needs subtitles!","needs subtitles!" , 0.128755032994728
"=============","=============" , 0.08746977013240842
"GREAT MOVIE","GREAT MOVIE" , 1.127802647776667
"16.01.06","16.01.06" , 0.03425938042211646
"16.01.06","26.02.06" , 0.019660012725325596
"16.01.06","01.02.05" , 0.02283958694807764
"16.01.06","29.03.06" , 0.010759972206947577
"Sad part quite shocking","Sad part quite shocking" , 0.1927918285514358
"Gerard Depardieu","Gerard Depardieu" , 4.450958334234178
"Medieval","Medieval" , 0.1037164860181224
"director overseeing in sky and moon","director overseeing in sky and moon" , 0.028593443335586787
"chearful a must see classic","chearful a must see classic" , 0.5093766870571668
"no moral dilema","no moral dilema" , 0.0673913748225133
"sexual fantasy","sexual fantasy" , 0.01152521489487673
"Friday night fare","Friday night fare" , 1.6594637762899582
"Lady and the Tramp","Lady and the Tramp" , 0.2986265782046758
"Cheech Marin","Cheech Marin" , 0.10633840384294214
"kevin spacey","kevin spacey" , 0.4165353001360253
"teacher student relationship","teacher student relationship" , 0.22840407986038172
"Robyn Hitchcock","Robyn Hitchcock" , 0.5296756383913243
"better not see but not so bad after all","better not see but not so bad after all" , 0.14497725893921062
"La Cosa Nostra","La Cosa Nostra" , 0.10399047318671187
"drug","drug" , 0.34657359027997264
"could have been better","could have been better" , 0.6941869511316112
"Odd pairing of Anne Heche and Harrison Ford.","Odd pairing of Anne Heche and Harrison Ford." , 0.14978661367769955
"patrick fugit","patrick fugit" , 0.11271061766865621
"baja california","baja california" , 0.07355617059548465
"Drive-In","Drive-In" , 0.23220610388848759
"Bernard Hill","Bernard Hill" , 0.6015383550609213
"Queen Elizabeth","Queen Elizabeth" , 0.14883259532864235
"Queen Elizabeth","adultry" , 0.017784830725640695
"Queen Elizabeth","Wachowski Brothers" , 0.014047818525352727
"yes-they-deserved-to-die","yes-they-deserved-to-die" , 0.04716196885055034
"Swedish","Swedish" , 0.08026127643179708
"improvised/actor-developed script","improvised/actor-developed script" , 0.012745709330696358
"moving inspiring spiritual","moving inspiring spiritual" , 0.3662040962227032
"setting:Baltimore","setting:Baltimore" , 0.018004397319634408
"teachers","teachers" , 0.02281747440010716
"Eric Idle","Eric Idle" , 0.09769537364567205
"Wallace and Gromit","Wallace and Gromit" , 0.054498412368090735
"Isabella Rosselini","Isabella Rosselini" , 0.025863476547522236
"Angela Lansbury when she was hot","Angela Lansbury when she was hot" , 0.05768473108262609
"medallion","medallion" , 0.014117494327612523
"preppie","preppie" , 0.018489919854656436
"watched it for the boobs","watched it for the boobs" , 1.111948656603036
"Amazing Soundtrack","Amazing Soundtrack" , 0.0791250633018903
"potter","potter" , 0.9434002671486325
"jessican lange","jessican lange" , 0.0556112123816051
"strange story","strange story" , 0.257510065989456
"Betty Field","Betty Field" , 0.1456429815655559
"Ang Lee","Ang Lee" , 2.751947429967124
"World War 2","World War 2" , 0.6454809295384196
"adaptedInto:Television series","adaptedInto:Television series" , 0.008455592901212804
"thought-out concert","thought-out concert" , 0.028593443335586787
"smart kids","smart kids" , 0.04971165195913112
"albino","albino" , 0.12037499245546374
"Ang Lee","martial arts" , 0.27031007207210955
"26.02.06","26.02.06" , 0.04303988882779031
"26.02.06","01.02.05" , 0.019660012725325596
"26.02.06","29.03.06" , 0.010759972206947577
"native american","native american" , 0.10891000709728192
"IN LIBRARY","IN LIBRARY" , 7.062140377503921
"Mexico","Mexico" , 1.0818451034586443
"Tedious","Tedious" , 0.37878119393881415
"Zucker Brothers","Zucker Brothers" , 0.019655029609465687
"cute romance","cute romance" , 0.21799047934530644
"Charles S. Dutton","Charles S. Dutton" , 0.024247407046906363
"terrible","terrible" , 3.3641810208328304
"terrible","wedding" , 0.03006248042600451
"Larry Miller","Larry Miller" , 0.11825743745558713
"psychological thriller","psychological thriller" , 0.021885279518483795
"adapted from:radio play","adapted from:radio play" , 0.0022570315913329254
"You Mean It's Over Inflated!","You Mean It's Over Inflated!" , 0.027615916169265717
"Shia LeBeouf","Shia LeBeouf" , 0.17014370093893502
"terrible","arch" , 0.21576155433883565
"terrible","lame" , 0.21576155433883565
"Great Adaptations","Great Adaptations" , 0.36610857061248836
"Great Adaptations","World War I" , 7.708371015428722E-4
"UFOS","UFOS" , 0.013269348655081049
"UFOS","out from prison" , 6.748373006872077E-4
"Action Thriller","Action Thriller" , 0.1220680320742344
"Betty Thomas","Betty Thomas" , 0.028678328813535846
"mysterious or thrilling","mysterious or thrilling" , 0.017102294654790372
"World War I","World War I" , 1.2130979995861255
"out from prison","out from prison" , 0.012259785349048348
"reminiscent of a bad 60's comedy","reminiscent of a bad 60's comedy" , 0.1405019296981053
"END OF THE WORLD","END OF THE WORLD" , 0.05796364760279603
"Robert Wuhl","Robert Wuhl" , 0.14345019350116697
"Ralph Meeker","Ralph Meeker" , 0.1843588262538203
"sarcasm","sarcasm" , 0.34657359027997264
"the monster scared the shit out me when i was a kid","the monster scared the shit out me when i was a kid" , 0.2986265782046758
"chick flick","chick flick" , 34.90695174395772
"chick flick","dance" , 0.32951463588160457
"man power","man power" , 0.2276850706166888
"Ilse Steppat","Ilse Steppat" , 0.01737709082083194
"muitas cores! mistÃ©rio","muitas cores! mistÃ©rio" , 0.23025850929940456
"michigan","michigan" , 0.029310599866137967
"chick flick","meg ryan" , 0.36651629274966196
"Chick flic","Chick flic" , 0.12531140530851856
"orphans","orphans" , 0.46557047770645377
"good but not great","good but not great" , 0.6441819482500185
"mole rats","mole rats" , 0.21057735195611177
"adultry","adultry" , 0.10218131300410142
"adultry","Wachowski Brothers" , 0.008892415362820347
"Mira Sorvino","Mira Sorvino" , 0.11221814084186357
"Obstination","Obstination" , 0.3122961025130053
"Russian communist tragedy","Russian communist tragedy" , 0.1405019296981053
"John McClane","John McClane" , 0.0037726160326991627
"writer:Andrew Lloyd Webber","writer:Andrew Lloyd Webber" , 0.004132374206586585
"great Nick Hornby adaptation","great Nick Hornby adaptation" , 0.128755032994728
"01.02.05","01.02.05" , 0.03425938042211646
"American Sign Language","American Sign Language" , 0.016322217210767202
"01.02.05","29.03.06" , 0.009830006362662798
"Ben Wright","Ben Wright" , 0.020887493752817912
"asiÃ¡tico","asiÃ¡tico" , 0.06036330084848543
"Shallow drama","Shallow drama" , 0.12531140530851856
"Ruth Hussey","Ruth Hussey" , 0.01737709082083194
"Thomas Schlamme","Thomas Schlamme" , 0.03358353225466751
"curious","curious" , 0.5197864165048909
"friends","friends" , 0.0879707337949572
"curious","funny" , 0.30179593715958447
"i hate Matthew McConaughey","i hate Matthew McConaughey" , 0.34657359027997264
"curious","music" , 0.30179593715958447
"Philosopher's","Philosopher's" , 0.3218875824868201
"Jake Thomas","Jake Thomas" , 0.020887493752817912
"locusts","locusts" , 0.032445826539637214
"mute","mute" , 0.04547010718526881
"freaks","freaks" , 0.5868009836344714
"comics based","comics based" , 0.7540163798900739
"freaky","freaky" , 0.33838547741386776
"Time Paradox","Time Paradox" , 0.16665960847389508
"Cool but freaky","Cool but freaky" , 0.6573851485786006
"Outer space","Outer space" , 0.26476242108754844
"l'auberge espagnole part 2","l'auberge espagnole part 2" , 0.04126027937707174
"Cool but freaky","violence" , 0.34657359027997264
"Jessica Alba","Jessica Alba" , 0.5998188601488407
"Don Cheadle","Don Cheadle" , 2.490075130686012
"Don Cheadle","WWII" , 0.008372544553062035
"Don Cheadle","Snoop Dogg" , 0.012729656758128873
"Related:Assault on Precinct 13 (1976;2005)","Related:Assault on Precinct 13 (1976;2005)" , 0.01486861989577772
"remake of a french film","remake of a french film" , 1.280772152706349
"Sinbad","Sinbad" , 0.20364668167961467
"remake of a french film","haunted house" , 0.02567862664053764
"satire about smoking","satire about smoking" , 0.05148541548862405
"setting:jungle","setting:jungle" , 0.009069522063996536
"hostage crisis","hostage crisis" , 0.009805180421509295
"typical Tom Hanks","typical Tom Hanks" , 0.13241890959783106
"Suspension of disbelief required","Suspension of disbelief required" , 0.07942490404307401
"9/11","9/11" , 0.8472788177727264
"they should have taken a SAW II the final print!!","they should have taken a SAW II the final print!!" , 0.1549704725877074
"9/11","aviation" , 0.27031007207210955
"Great dialogue","Great dialogue" , 0.21799047934530644
"Great dialogue","Hilarious" , 0.24751963807553964
"netflix","netflix" , 326.44491695634093
"flash back","flash back" , 0.35937524037701774
"flash back","Benicio Del Toro" , 0.35937524037701774
"netflix","murder" , 0.21576155433883565
"homosexual evangelical church leader","homosexual evangelical church leader" , 0.21057735195611177
"Leslie Cheung","Leslie Cheung" , 0.14978661367769955
"Funny as hell","Funny as hell" , 14.509677903458526
"Funny as hell","amazing" , 0.3675044019336294
"Funny as hell","Monty Python" , 0.34657359027997264
"polarity","polarity" , 0.027868406376969468
"road trip","road trip" , 4.3158861425945165
"road trip","quirky good" , 0.24626725245045883
"road trip","American history" , 0.03688480895760729
"road trip","brothers" , 0.3631276544516587
"road trip","california" , 0.3611918412977808
"WWII","WWII" , 25.06692090554398
"WWII","voyeurism" , 0.0021382883806044754
"WWII","Coen Brothers" , 0.004457605877560951
"setting:Chicago","setting:Chicago" , 0.09546574788692834
"formulaic","formulaic" , 0.907982416482138
"netflix","adultery" , 0.21576155433883565
"Dean Stockwell","Dean Stockwell" , 0.03089921428915705
"netflix","netflixbacklist" , 0.277987164150759
"fat black dudes","fat black dudes" , 0.128755032994728
"Alexis Dziena","Alexis Dziena" , 0.024247407046906363
"villain:The Scarecrow","villain:The Scarecrow" , 0.016230599247596747
"Guadalcanal","Guadalcanal" , 0.277987164150759
"master piece","master piece" , 0.37295819181260487
"WWII","War" , 0.5493061443340548
"fast cars","fast cars" , 0.128755032994728
"imperialism","imperialism" , 0.08523170799795289
"environmentalism","environmentalism" , 0.02398466813837295
"topic:Idi Amin","topic:Idi Amin" , 0.005863650702962342
"UK Music","UK Music" , 0.3662040962227032
"Campanella","Campanella" , 0.223940500682236
"Underwater","Underwater" , 0.05244442360517812
"Hilarious","Hilarious" , 0.7887524239128507
"subversive","subversive" , 0.13092569643733182
"cherlize theron","cherlize theron" , 0.07093072399709736
"quirky good","quirky good" , 0.3754075747546255
"Irvin Kershner","Irvin Kershner" , 0.08300919935651878
"Irvin Kershner","crime" , 0.038954077630174236
"gloomy","gloomy" , 0.8753068915354467
"giant","giant" , 0.45669090004781293
"scientist experiments on self","scientist experiments on self" , 0.15028881397171007
"fountain of youth","fountain of youth" , 0.75362448394813
"fountain of youth","Darren Aronofsky" , 0.5353679821083517
"expresionismo aleman","expresionismo aleman" , 0.04126027937707174
"brothel","brothel" , 0.03269450455281589
"kickass action flick","kickass action flick" , 0.009567492166925897
"though slow and predictable","though slow and predictable" , 0.34657359027997264
"Muppets","Muppets" , 0.376916720715249
"Valeri Zolotukhin","Valeri Zolotukhin" , 0.38269605267509066
"Stephen Chow","Stephen Chow" , 0.2000830457939448
"subversion","subversion" , 0.2440027169694953
"Sexual Humor","Sexual Humor" , 0.2737609882005348
"funny and interesting","funny and interesting" , 0.07491116818022871
"voyeurism","voyeurism" , 3.2409924503927976
"voyeurism","Coen Brothers" , 0.0027635237053664874
"compelling","compelling" , 0.08106781136206569
"Lame War Scenes","Lame War Scenes" , 0.3218875824868201
