" Tag 1 "," Tag 2 " , Similarity
"dystopia","adapted from:author",6.703188113240863
"dystopia","britain",2.2335922215070942
"dystopia","television",2.7880929087757464
"dystopia","based on a TV show",2.7880929087757464
"dracula","television",3.7065790312133373
"dracula","Nudity (Topless - Brief)",3.7065790312133373
"dystopia","biological warfare",3.0757749812275272
"dystopia","remade",5.66988092298052
"dystopia","remake",8.745655904208046
"dystopia","sad",4.661077817926388
"dracula","Brilliant",0.45198512374305727
"dystopia","George Orwell",6.531460548173753
"dystopia","police",9.37577006109992
"dystopia","action groovy",-1.7047480922384253
"dystopia","post apocalyptic",0.8472978603872037
"dystopia","totalitarianism",5.576185817551493
"dystopia","Marco Brambilla",-1.7047480922384253
"dystopia","based on a comic",2.7880929087757464
"dystopia","infertility",4.508006437534443
"dystopia","murder",39.25711998243856
"dystopia","mechanized",1.0986122886681098
"dystopia","assassin",12.93637259723599
"dystopia","apocalypse",5.244389024522481
"dystopia","asylum",3.0757749812275272
"dystopia","Detroit",5.14166355650266
"dystopia","terrorism",11.7433393978933
"dystopia","betrayal",3.481240089335692
"dracula","surfing",3.7065790312133373
"dystopia","gunfight",2.7880929087757464
"dystopia","space travel",3.9889840465642745
"dystopia","DVD:director's commentary makes all the difference",5.316893752120972
"dracula","composer",3.7065790312133373
"dystopia","14-10-2007",4.499809670330265
"dystopia","conspiracy",6.297723005132698
"dystopia","drama",1.3437347467010947
"dystopia","damn dirty apes",13.000911118373562
"dystopia","Stanley Kubrick",4.5217885770490405
"Karen Allen","Harrison Ford",2.2192034840549946
"dystopia","nyc",4.276666119016055
"dystopia","martial arts",-0.5389965007326869
"dystopia","Sexualized violence",3.285365566137034
"dystopia","Rutger Hauer",3.9889840465642745
"dystopia","Harrison Ford",3.9889840465642745
"dystopia","shocking",2.7880929087757464
"dystopia","Disney",4.805191319881446
"dystopia","computers",9.946854876384107
"dystopia","Terry Gilliam",4.276666119016055
"dystopia","alternate universe",5.988961416889864
"dystopia","xenophobia",3.481240089335692
"dystopia","humanity",1.4271163556401458
"dystopia","Gilliam",5.19295685089021
"dystopia","office worker discovers secret identity",5.786897381366708
"dystopia","robots",9.210840247017835
"dystopia","dark fantasy",4.639571612705423
"dracula","Los Angeles",3.7065790312133373
"dystopia","super-hero",6.345636360828596
"dystopia","Los Angeles",9.677847832828633
"dystopia","dark comedy",11.967603928113217
"dystopia","cult film",12.963323682462146
"dracula","Bechdel Test:Fail",3.7065790312133373
"dystopia","boring",3.828641396489095
"dystopia","Bechdel Test:Fail",4.831385936339271
"dystopia","Worthy of The Avengers TV show",5.786897381366708
"dystopia","genre:western noir",5.316893752120972
"dystopia","moral ambiguity",0.8690378470236094
"dystopia","author:Philip K. Dick",16.06870846245147
"dystopia","Beethoven",2.7880929087757464
"dystopia","identity",6.046189446797229
"dystopia","evil empire",2.7880929087757464
"dracula","spooky",0.45198512374305727
"dystopia","time travel",20.368013584206157
"dystopia","Dark fantasy",2.793208009442517
"dystopia","no women",6.703188113240863
"dystopia","cars",8.671115273688494
"dystopia","Charlie Hunnam",2.1000608288825715
"dystopia","great cinematography",4.831385936339271
"dystopia","fascism",8.861551383688527
"dystopia","virus",3.285365566137034
"dystopia","legal issues",3.9889840465642745
"dystopia","Alan Moore",3.285365566137034
"dystopia","damn dirty apes",-0.6931471805599453
"dystopia","virtual reality",9.6955404481032
"dystopia","big brother",3.258096538021482
"dystopia","Potential Oscar Nom",2.1000608288825715
"dystopia","handheld cameras",4.054679305829669
"dystopia","crappy sequel",4.276666119016055
"dracula","R:sexual content",3.7065790312133373
"dystopia","guy fawkes",3.285365566137034
"dystopia","author:Alan Moore",5.786897381366708
"dystopia","environmental",4.945602823825402
"dystopia","based on novel",3.353406717825807
"dracula","R:language",3.7065790312133373
"dystopia","mystery",0.6061358035703156
"dystopia","politics",3.285365566137034
"dystopia","setting:Paris",3.4499875458315876
"dystopia","Michael Caine",4.7318028369214575
"dystopia","evil government",4.276666119016055
"dystopia","futuristic",0.6061358035703156
"dystopia","brutal violence",5.450425144745495
"dystopia","ambiguous",3.285365566137034
"dystopia","brainwashing",5.560681631015528
"Karen Allen","Ronald Lacey",3.720516539057119
"dystopia","reality TV",2.7880929087757464
"dystopia","setting:LA",4.831385936339271
"dystopia","movielens top pick",3.285365566137034
"dystopia","end of world",1.4271163556401458
"dystopia","cyborgs",14.100460902642936
"dystopia","action",-0.8357102452148159
"dystopia","Stephen Fry",5.244389024522481
"dracula","beach",3.7065790312133373
"dystopia","videogame",4.805191319881446
"dystopia","Sylvester Stallone",1.1086626245216111
"dystopia","parody",5.786897381366708
"dystopia","Wesley Snipes",1.1086626245216111
"dystopia","Dark hero",5.358376217486579
"dystopia","BFI modern classic",10.618283317705979
"dystopia","behavior modification",2.7880929087757464
"dystopia","war",1.4271163556401458
"dystopia","Christian Bale",2.03688192726104
"dystopia","psychic character",5.786897381366708
"dystopia","gladiators",4.805191319881446
"dystopia","killer-as-protagonist",21.385602214572444
"dystopia","sci-fi",9.465792861276032
"dystopia","robot",4.661077817926388
"dystopia","meatloaf",3.9889840465642745
"dystopia","steampunk",4.639571612705423
"dystopia","future",5.267213621496703
"dystopia","facism",0.8690378470236094
"dystopia","adapted from:book",23.213729327971375
"dystopia","dark",3.258096538021482
"dystopia","free running",-1.3862943611198906
"dystopia","anime",1.3437347467010947
"dystopia","Can't remember",-1.7047480922384253
"dystopia","philosophy",0.8472978603872037
"dracula","horror",0.45198512374305727
"dystopia","author:George Orwell (Eric Blair)",6.297723005132698
"dystopia","homosexuality",3.285365566137034
"dracula","puppets",3.7065790312133373
"dystopia","chevy chase",3.9889840465642745
"dystopia","bombs",3.285365566137034
"dystopia","graphic novel",3.285365566137034
"dystopia","animal:dog",6.297723005132698
"dystopia","cinematic watershed",4.831385936339271
"dystopia","imdb top 250",3.285365566137034
"dystopia","Whedon",5.316893752120972
"dystopia","end of human",1.4271163556401458
"dystopia","beautiful",2.793208009442517
"dystopia","long takes",4.054679305829669
"dystopia","sentient dog",5.264415814872355
"dystopia","comic book",13.986394097770475
"dracula","fantasy",0.45198512374305727
"dystopia","point",0.8690378470236094
"dystopia","?adapted from:book",6.010040932680917
"dystopia","revenge",4.154403413160643
"dystopia","philosophical",0.8472978603872037
"dystopia","Eric Blair",3.353406717825807
"dystopia","fantasy",5.613432196401057
"dystopia","classic",2.7880929087757464
"dystopia","rape",10.692172159805137
"dystopia","Clive Owen",0.9808292530117262
"Karen Allen","Wolf Kahler",3.720516539057119
"dystopia","adultery",5.786897381366708
"dystopia","end of the world",5.278114659230518
"dystopia","revolution",6.07345847491278
"dracula","Nudity (Full Frontal - Notable)",3.7065790312133373
"dystopia","psychedelic",1.749199854809259
"Karen Allen","Paul Freeman",5.9397200231121134
"dystopia","slavery",2.7880929087757464
"dystopia","Seen 2007",3.285365566137034
"dystopia","survellience",3.9889840465642745
"dystopia","disacknowledged",3.285365566137034
"dracula","VACATION ROMANCES",3.7065790312133373
"dystopia","Natalie Portman",1.749199854809259
"dystopia","parkour",-1.3862943611198906
"dystopia","anarchy",4.154403413160643
"dystopia","prison",15.707963032429614
"dystopia","based on a book",7.676246646434064
"dystopia","macho",2.7880929087757464
"dystopia","espionage",5.450425144745495
"dystopia","Owned",-1.7047480922384253
"dracula","jealousy",3.7065790312133373
"dystopia","anarchism",2.7880929087757464
"civilians at war","wartime",5.516113311535651
"civilians at war","cycling",4.599822579661496
"civilians at war","officers",4.668815451148448
"civilians at war","furious",4.216830327405391
"civilians at war","Underrated",4.417501022867541
"civilians at war","19th century",4.599822579661496
"civilians at war","DOCTORS AND PATIENTS",4.668815451148448
"civilians at war","combat strategy",4.216830327405391
"civilians at war","acrobat",4.599822579661496
"civilians at war","from the view of children",5.516113311535651
"civilians at war","historical",4.216830327405391
"civilians at war","mother daughter relationship",4.417501022867541
"civilians at war","interfaith marriage",4.417501022867541
"civilians at war","World War II",4.417501022867541
"civilians at war","WOMEN DURING WARTIME",4.668815451148448
"civilians at war","1940's",4.417501022867541
"civilians at war","survival",4.216830327405391
"civilians at war","Hitler Youth (HJ)",4.668815451148448
"civilians at war","rescue",4.599822579661496
"civilians at war","piano",4.417501022867541
"civilians at war","FORBIDDEN LOVE",4.417501022867541
"civilians at war","anti-war",5.516113311535651
"civilians at war","drinking",4.668815451148448
"civilians at war","despair",4.216830327405391
"civilians at war","handcar",4.599822579661496
"Taye Diggs","Terrence Howard",1.7047480922384253
"see also:Zathura","game",5.199110716464588
"civilians at war","Civil War",4.599822579661496
"see also:Zathura","childhood recaptured",5.199110716464588
"civilians at war","last resort",4.216830327405391
"alan moore","Depp",1.9095425048844386
"civilians at war","anti-Semitism",9.08631647401599
"civilians at war","female warriors",4.216830327405391
"see also:Zathura","time travel",5.199110716464588
"civilians at war","one of the best war movies",5.516113311535651
"civilians at war","16th century",4.216830327405391
"civilians at war","childhood",4.417501022867541
"civilians at war","memories",4.417501022867541
"civilians at war","military superiority",4.216830327405391
"civilians at war","fight for freedom",4.216830327405391
"civilians at war","train",4.599822579661496
"civilians at war","suicide",4.668815451148448
"civilians at war","husband-wife relationship",4.417501022867541
"civilians at war","hitler",4.668815451148448
"civilians at war","farce",4.599822579661496
"civilians at war","2000s",4.417501022867541
"see also:Zathura","scary",5.199110716464588
"civilians at war","Nudity (Topless)",4.668815451148448
"civilians at war","ring",4.417501022867541
"civilians at war","musicians",4.417501022867541
"civilians at war","funeral customs",4.216830327405391
"see also:Zathura","time",5.199110716464588
"civilians at war","sword fight",4.216830327405391
"civilians at war","thunderstorm",4.599822579661496
"civilians at war","maintaining illusion",5.516113311535651
"civilians at war","compassion-stirring",4.216830327405391
"civilians at war","better than expected",4.216830327405391
"civilians at war","Should be linked with war movies such as 300; Braveheart; Talvisota",4.216830327405391
"civilians at war","Eva Braun",4.668815451148448
"see also:Zathura","adapted from:book",5.199110716464588
"civilians at war","cannon",4.599822579661496
"civilians at war","library",4.599822579661496
"civilians at war","village",4.216830327405391
"civilians at war","spies",4.599822579661496
"civilians at war","freedom",4.216830327405391
"civilians at war","hereafter",4.216830327405391
"civilians at war","buddhism",4.216830327405391
"civilians at war","Siam",4.216830327405391
"alan moore","comic book",5.716204994654758
"civilians at war","violin",4.417501022867541
"alan moore","revenge",1.2039728043259361
"civilians at war","forest",4.599822579661496
"civilians at war","Superior numbers of Burmese soldiers vs. one village",4.216830327405391
"see also:Zathura","herds of CGI animals",5.199110716464588
"alan moore","Comics",1.9095425048844386
"civilians at war","secretary",4.668815451148448
"see also:Zathura","board game",5.199110716464588
"civilians at war","generations",4.417501022867541
"civilians at war","National Film Registry",4.599822579661496
"civilians at war","Biography",4.668815451148448
"civilians at war","distorted sense of reality",4.668815451148448
"civilians at war","jewish",4.417501022867541
"denzel's fine behind","noir thriller",1.2992829841302609
"jew","propaganda",4.416428061391214
"jew","anti-war",4.416428061391214
"jew","nazi",4.416428061391214
"denzel's fine behind","cheadle appearance",1.2992829841302609
"jew","satire",4.416428061391214
"SHRUNKEN PEOPLE","TIME TRAVEL",4.409155302062135
"SHRUNKEN PEOPLE","RACE AGAINST TIME",4.409155302062135
"SHRUNKEN PEOPLE","light",4.409155302062135
"assasination plot","bloodthirsty US president",6.010040932680917
"jet","sky",2.8763855159214247
"SHRUNKEN PEOPLE","frantic",4.409155302062135
"Great score","cdon",6.61472560020376
"SHRUNKEN PEOPLE","stylized",4.409155302062135
"SHRUNKEN PEOPLE","campy",4.409155302062135
"jet","jets",2.8763855159214247
"SHRUNKEN PEOPLE","humorous",4.409155302062135
"SHRUNKEN PEOPLE","silly",4.409155302062135
"SHRUNKEN PEOPLE","FISH OUT OF WATER",4.409155302062135
"assasination plot","adapted from:book",6.010040932680917
"jet","aircraft",2.8763855159214247
"assasination plot","author:Stephen King",6.010040932680917
"well cast","Jude Law",4.01096295328305
"well cast","want to own",4.01096295328305
"Jeremy Leven","PG-13",3.4339872044851463
"well cast","gay",4.01096295328305
"Jeremy Leven","Jan Sardi",3.4339872044851463
"Touching","Silas Marner",2.4277482359480516
"Touching","great movie - idiots leave stupid tags",2.4277482359480516
"Touching","History",2.4277482359480516
"Touching","Lost Classic",2.4277482359480516
"angelic intervention?","related:Mr. Destiny (1990)",6.297723005132698
"well cast","Oscar Wilde",4.01096295328305
"angelic intervention?","setting:NYC",6.297723005132698
"train trip","setting:train",4.563121949744592
"My movies","funny",1.3862943611198906
"train trip","tale of three brothers",4.563121949744592
"train trip","nuns",4.563121949744592
"train trip","spiritual journey",4.563121949744592
"train trip","quote:let's make an agreement....",4.563121949744592
"train trip","setting:India",4.563121949744592
"train trip","family dynamics",4.563121949744592
"train trip","dark comedy",4.563121949744592
"train trip","Bechdel Test:Fail",4.563121949744592
"My movies","DEMONIC POSSESSION",3.9019726695746444
"train trip","SIBLING RELATIONSHIPS",4.563121949744592
"silly and stupid","Adam Sandler",1.6094379124341003
"My movies","cult film",3.9019726695746444
"train trip","protagonist is egoist",4.563121949744592
"My movies","humorous",1.7047480922384253
"train trip","super rich",4.563121949744592
"train trip","cameo:Natalie Portman",4.563121949744592
"train trip","theme:lying",4.563121949744592
"train trip","warning:misleading trailer",4.563121949744592
"train trip","cameo:Bill Murray",4.563121949744592
"My movies","family",1.3862943611198906
"Lovely","Romance",1.845826690498331
"Lovely","Musical",1.845826690498331
"3","2.5",1.0986122886681098
"de-genderization","clinical",4.47465943670749
"BOARDROOM JUNGLE","whimsical",4.22683374526818
"de-genderization","white",4.47465943670749
"de-genderization","medicine",4.47465943670749
"de-genderization","birthday",3.87388557627856
"BOARDROOM JUNGLE","satirical",4.22683374526818
"BOARDROOM JUNGLE","witty",4.22683374526818
"de-genderization","motorcycle",4.47465943670749
"de-genderization","mother daughter relationship",3.87388557627856
"de-genderization","wheelchair",3.87388557627856
"de-genderization","glbt",3.87388557627856
"de-genderization","secrets",3.87388557627856
"de-genderization","misinformation: disability",3.87388557627856
"BOARDROOM JUNGLE","madcap",4.22683374526818
"BOARDROOM JUNGLE","easygoing",4.22683374526818
"de-genderization","prejudice",3.87388557627856
"de-genderization","bald nemesis",4.47465943670749
"BOARDROOM JUNGLE","quirky",4.22683374526818
"BOARDROOM JUNGLE","urbane",4.22683374526818
"de-genderization","robots",4.47465943670749
"de-genderization","friendship",3.87388557627856
"de-genderization","coming of age",3.87388557627856
"de-genderization","cars",4.47465943670749
"BOARDROOM JUNGLE","RAGS TO RICHES",4.22683374526818
"de-genderization","genderlessness",4.47465943670749
"de-genderization","closeted homosexual",3.87388557627856
"de-genderization","hologram",4.47465943670749
"de-genderization","sexuality",3.87388557627856
"de-genderization","sister sister relationship",3.87388557627856
"de-genderization","school",3.87388557627856
"de-genderization","consumerism",4.47465943670749
"de-genderization","surveillance",4.47465943670749
"de-genderization","Nudity (Topless)",4.47465943670749
"BOARDROOM JUNGLE","FIGHTING THE SYSTEM",4.22683374526818
"BOARDROOM JUNGLE","SUCCESS IS THE BEST REVENGE",4.22683374526818
"de-genderization","dreams",3.87388557627856
"de-genderization","SEXUAL AWAKENING",3.87388557627856
"de-genderization","provocative",3.87388557627856
"de-genderization","conformity",4.47465943670749
"de-genderization","social commentary",3.87388557627856
"de-genderization","stereotypes",3.87388557627856
"de-genderization","androgyny",4.47465943670749
"de-genderization","adolescence",3.87388557627856
"de-genderization","FIRST LOVE",3.87388557627856
"de-genderization","library vhs",3.87388557627856
"BOARDROOM JUNGLE","UNDERDOGS",4.22683374526818
"de-genderization","SMALL-TOWN LIFE",3.87388557627856
"de-genderization","indifference",4.47465943670749
"de-genderization","discrimination",3.87388557627856
"de-genderization","otherness",3.87388557627856
"de-genderization","Teddy Award",3.87388557627856
"de-genderization","kiss",3.87388557627856
"de-genderization","abjection",3.87388557627856
"de-genderization","disability",3.87388557627856
"de-genderization","virginity",3.87388557627856
"de-genderization","utilitarianism",4.47465943670749
"de-genderization","Movielens QuickPick",3.87388557627856
"biography?","topic:Jane Austen",6.703188113240863
"Lisa Eilbacher","Judge Reinhold",2.2192034840549946
"Lisa Eilbacher","John Ashton",2.2192034840549946
"Michael Byrne","Denholm Elliott",1.749199854809259
"Lisa Eilbacher","Bronson Pinchot",2.2192034840549946
"Michael Byrne","John Rhys-Davies",1.749199854809259
"Michael Byrne","Sean Connery",1.749199854809259
"Lisa Eilbacher","Eddie Murphy",2.2192034840549946
"religion:Xian","funny",6.297723005132698
"religion:Xian","Monty Python",6.703188113240863
"G","independent film",4.04305126783455
"G","Oscar Nominee: Music - Original Song",4.04305126783455
"G","funny",3.3455084758015667
"G","toy maker",4.04305126783455
"G","70mm blowup",4.186152111475224
"religion:Xian","British gangsters",5.450425144745495
"Michael Byrne","Alison Doody",1.749199854809259
"religion:Xian","nuns",5.450425144745495
"G","llama face!",3.3455084758015667
"Michael Byrne","Harrison Ford",1.749199854809259
"G","1940's",4.186152111475224
"G","horses",4.186152111475224
"G","vehicle:car",4.04305126783455
"religion:Xian","murder",5.450425144745495
"G","horse racing",4.186152111475224
"G","single father",4.04305126783455
"religion:Xian","Xmas theme",6.703188113240863
"G","Oscar Nominee: Supporting Actor",4.186152111475224
"G","shipwreck",4.186152111475224
"G","gadget car",4.04305126783455
"G","Oscar Nominee: Editing",4.186152111475224
"G","Disney",3.3455084758015667
"G","robots",4.326337728813293
"G","fictional European country",4.04305126783455
"Michael Byrne","River Phoenix",1.749199854809259
"G","David Spade",3.3455084758015667
"G","pixar",4.326337728813293
"religion:Xian","Christianity",5.450425144745495
"Michael Byrne","Julian Glover",1.749199854809259
"religion:Xian","queer",6.297723005132698
"G","Oregon",4.186152111475224
"G","Transformation",3.3455084758015667
"religion:Xian","subgenre:buddies",5.450425144745495
"religion:Xian","bank robbery",5.450425144745495
"G","flying car",4.04305126783455
"G","Disney animated feature",3.3455084758015667
"G","Zoetrope",4.186152111475224
"G","USA film registry",4.186152111475224
"G","screenwriter:Roald Dahl",4.04305126783455
"G","author:Ian Fleming",4.04305126783455
"G","70mm",4.04305126783455
"plucky crew","space",2.7880929087757464
"G","family",4.04305126783455
"G","AFI 100 (Cheers)",4.186152111475224
"G","based on a book",8.229203379309773
"G","ostensibly for kids but: chock full o' prejudice:sexism & ageism",3.3455084758015667
"G","inventor",4.04305126783455
"M","Q",3.295836866004329
"M","skiing",3.295836866004329
"M","telly savalas",3.295836866004329
"plucky crew","based on a TV show",2.7880929087757464
"plucky crew","assassin",2.7880929087757464
"ashton kutcher","comedy",1.466337068793427
"plucky crew","evil empire",2.7880929087757464
"M","switzerland",3.295836866004329
"M","moneypenny",3.295836866004329
"ashton kutcher","crazy guy from american pie",1.466337068793427
"plucky crew","behavior modification",2.7880929087757464
"ignorance","McCarthyism",4.263350343040283
"ignorance","animal research",4.263350343040283
"ignorance","archive footage",4.263350343040283
"ignorance","radiation",4.263350343040283
"plucky crew","macho",2.7880929087757464
"SUICIDE","intimate",4.409155302062135
"ignorance","military experiments",4.263350343040283
"M","blofeld",3.295836866004329
"SUICIDE","bittersweet",4.919980925828125
"elephants","deformity",3.940576950777232
"elephants","male nudity",3.940576950777232
"SUICIDE","compassionate",4.919980925828125
"elephants","combat strategy",3.940576950777232
"ignorance","Cold War",4.263350343040283
"SUICIDE","enigmatic",4.5145158177199605
"SUICIDE","HAUNTED BY THE PAST",4.5145158177199605
"ignorance","God-given right to kill?",4.263350343040283
"ignorance","atrocity",4.263350343040283
"elephants","messenger",3.940576950777232
"ignorance","hard to watch",4.263350343040283
"SUICIDE","understated",8.923671119782096
"ignorance","History",4.263350343040283
"SUICIDE","LOVE TRIANGLES",4.919980925828125
"elephants","overrated",3.940576950777232
"ignorance","See: Why We Fight series",4.263350343040283
"SUICIDE","austere",4.5145158177199605
"ignorance","communism",4.263350343040283
"twee","overrated",0.3364722366212129
"elephants","FATHERS AND SONS",3.940576950777232
"elephants","father son relationship",1.1631508098056809
"ignorance","H-bomb",4.263350343040283
"SUICIDE","meditative",9.280346063720827
"elephants","prejudice",3.940576950777232
"ignorance","capitalism",4.263350343040283
"ignorance","Duck and cover!",4.263350343040283
"twee","eighties",0.3364722366212129
"SUICIDE","PROSTITUTES",4.409155302062135
"ignorance","topic:propaganda",4.263350343040283
"SUICIDE","earnest",4.765830246000867
"SUICIDE","deliberate",4.5145158177199605
"SUICIDE","LIVING WITH DISABILITY",4.765830246000867
"elephants","shallow",3.940576950777232
"elephants","Disney",5.198497031265826
"SUICIDE","SIBLING RELATIONSHIPS",4.919980925828125
"SUICIDE","lyrical",4.5145158177199605
"elephants","xenophobia",3.940576950777232
"SUICIDE","stirring",4.765830246000867
"ignorance","animal cruelty",4.263350343040283
"SUICIDE","poignant",9.174985548063002
"SUICIDE","atmospheric",4.409155302062135
"ignorance","Atomic bomb",4.263350343040283
"elephants","elephant",3.940576950777232
"twee","new york",0.3364722366212129
"elephants","persians",3.940576950777232
"SUICIDE","OBSESSIVE QUESTS",4.5145158177199605
"elephants","military superiority",3.940576950777232
"SUICIDE","wry",4.919980925828125
"elephants","priest",3.940576950777232
"elephants","world inside another world",1.1631508098056809
"ignorance","bombs",4.263350343040283
"elephants","wolves",3.940576950777232
"SUICIDE","FIGHTING THE SYSTEM",4.765830246000867
"elephants","queen",3.940576950777232
"ignorance","library vhs",4.263350343040283
"SUICIDE","melancholy",4.409155302062135
"elephants","sword and sandal",3.940576950777232
"elephants","misogyny",3.940576950777232
"elephants","Extreme violence is good for growing youth",3.940576950777232
"SUICIDE","STAR-CROSSED LOVERS",4.409155302062135
"elephants","offensive",3.940576950777232
"elephants","dehumanization",3.940576950777232
"elephants","rape",3.940576950777232
"elephants","jungle",1.1631508098056809
"elephants","oracle",3.940576950777232
"elephants","spartans",3.940576950777232
"elephants","happy ending",1.1631508098056809
"SUICIDE","ALCOHOLISM",4.409155302062135
"SUICIDE","elegiac",4.409155302062135
"elephants","abjection",3.940576950777232
"elephants","captain",3.940576950777232
"elephants","rhinoceros",3.940576950777232
"twee","family",0.3364722366212129
"elephants","macho",3.940576950777232
"elephants","king",3.940576950777232
"Q","skiing",3.295836866004329
"Q","telly savalas",3.295836866004329
"good lighting","Paul Giamatti",2.3978952727983707
"Q","switzerland",3.295836866004329
"Q","moneypenny",3.295836866004329
"good lighting","magic",2.3978952727983707
"good lighting","good plot",2.3978952727983707
"good lighting","Vienna",2.3978952727983707
"R","independent film",11.217317421978876
"R","nuclear bomb",4.805191319881446
"R","R:graphic nudity",3.5730476385888146
"R","East Germany",3.6156072530076107
"R","Norway",2.649209701079277
"R","sex scandal",3.9785127466969787
"R","Pariah Entertainment",4.448516375942715
"R","Mexico",3.1957534074473464
"R","chick flick",4.353206196138389
"R","R:drug use",3.493004930915278
"R","voyeurism",3.6156072530076107
"R","Apatow productions",3.7065790312133373
"R","Wong Fei-Hong",4.26619481914876
"R","Oscar Nominee: Original Screenplay",11.920034053554971
"R","War in the eye of enemy",-1.3862943611198906
"R","bad guy good",4.027899462813948
"R","Pathe",3.317114264451614
"R","funny",2.649209701079277
"R","wedding",8.24470756584574
"R","knives",3.285365566137034
"R","male nudity",3.317114264451614
"Q","blofeld",3.295836866004329
"R","70mm blowup",8.650172673953904
"R","revolutionary",3.285365566137034
"R","unwed mother",4.448516375942715
"R","crime",3.418896958761556
"R","episodic",3.1957534074473464
"R","interrogation",7.42226974277793
"R","denzel washington",4.027899462813948
"R","R:sexuality",11.041964534501014
"R","intimate",2.11021320034659
"R","Alan Ball",3.8394523125933104
"R","Congress",3.2247409443205988
"R","orgy",3.9785127466969787
"R","R:some graphic nudity",3.7065790312133373
"R","scandal",8.203122503756981
"R","middle east",4.326337728813293
"R","music",3.493004930915278
"R","doctors",4.448516375942715
"R","R:rape",3.8066624897703196
"R","archive footage",10.922163334688394
"R","Ben Affleck",4.875197323201151
"R","stepfather",3.493004930915278
"R","Oscar (Best Foreign Language Film)",3.6156072530076107
"R","R:brief language",3.317114264451614
"R","FILMMAKING",3.8607297110405954
"R","rock and roll",12.694539982929722
"R","Shakespeare",4.364371699435161
"R","Berlin",3.6156072530076107
"R","incest",4.353206196138389
"R","aliens",3.9785127466969787
"R","idealism",3.285365566137034
"R","drunkenness",4.26619481914876
"R","setting:Jerusalem",3.2247409443205988
"R","wrong morals",2.649209701079277
"R","real estate",3.418896958761556
"R","committees",3.2247409443205988
"R","gambling",3.1957534074473464
"R","dogs",3.1957534074473464
"R","setting:Las Vegas",3.2247409443205988
"R","R:strong graphic battles",3.8066624897703196
"R","violence",25.997682815915656
"R","playboy",6.420494351767945
"R","India",3.383805638950286
"R","Based on a TV show",3.5730476385888146
"R","Benicio Del Toro",4.875197323201151
"R","political scandal",3.9785127466969787
"R","brothers",3.383805638950286
